"uid","domainID","siteID","namedLocation","collectDate","identifiedDate","sampleID","sampleCode","slideID","acceptedTaxonID","targetTaxaPresent","scientificName","morphospeciesID","taxonRank","phylum","subphylum","class","subclass","infraclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","subtribe","genus","specificEpithet","infraspecificEpithet","invertebrateLifeStage","sizeClass","sizeCategory","individualCount","subsamplePercent","estimatedTotalCount","immatureSpecimen","indeterminateSpecies","sampleCondition","distinctTaxon","identificationQualifier","identificationReferences","qcChecked","laboratoryName","identifiedBy","identificationRemarks","dataQF","publicationDate","release"
"f08111b2-34a6-4601-a75c-5c49d3129472","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.2","A00000109068",NA,"PERSP2","Y","Perlodidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Perlodidae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,12,100,12,"Y","N","condition OK","Y",NA,"Stewart and Stark 2002; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"0fca0499-a44f-453c-9f65-2069525b4541","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"ZAPCIN","Y","Zapada cinctipes",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Euholognatha",NA,NA,"Nemouridae","Nemourinae",NA,NA,"Zapada","cinctipes",NA,"larva",1,NA,8,50,16,"N","N","condition OK","Y",NA,"Baumann et al. 1977; Stewart and Stark 2002; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"74e7086b-886e-4c18-a675-56a5c238164a","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.5","A00000109065",NA,"NEOSP69","Y","Neoleptophlebia sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Furcatergalia","Lanceolata",NA,"Leptophlebiidae",NA,NA,NA,"Neoleptophlebia","sp.",NA,"larva",2,NA,1,100,1,"N","N","condition OK","Y",NA,"Merritt et al. 2019; Tiunova and Kluge 2016","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"cd1c7422-9c0e-409a-82e6-4e62a4a9f6b3","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.5","A00000109065",NA,"PERSP1","Y","Perlidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Perlidae",NA,NA,NA,NA,"sp.",NA,"larva",2,NA,4,100,4,"Y","N","condition OK","N",NA,"Stewart and Stark 2002; Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"7057abd0-a180-421d-ad6d-40349d24a397","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.5","A00000109065",NA,"HETCOR","Y","Heterlimnius corpulentus",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Coleoptera","Polyphaga","Elateriformia","Byrrhoidea","Elmidae","Elminae","Elmini",NA,"Heterlimnius","corpulentus",NA,"larva",3,NA,3,100,3,"N","N","condition OK","Y",NA,"Brown 1972; Merritt et al. 2019; Kamite, 2009","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"1e38a00c-531b-4fbc-9371-50ab5e697b3b","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.8","A00000109062",NA,"AFGSP","Y","Afghanurus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,"Heptagenioidea","Heptageniidae",NA,NA,NA,"Afghanurus","sp.",NA,"larva",4,NA,1,100,1,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"05905923-8ed7-45d1-a87d-2577b5da6f7c","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.3","A00000109067",NA,"RHESP2","Y","Rheotanytarsus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus","sp.",NA,"larva",1,NA,2,50,4,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","Y","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"98295df8-bf3c-4323-9b90-dca33baa9a0f","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.2","A00000109068",NA,"THIGRO","Y","Thienemannimyia gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia","gr.",NA,"larva",1,NA,4,100,4,"Y","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2017","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"9d711b70-993a-4ba4-91d2-9f9b1234105b","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"ZAVSP","Y","Zavrelimyia sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia","sp.",NA,"larva",2,NA,12,100,12,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"0fb3bf67-32ba-4320-b682-1985ba7493c0","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"SWESP","Y","Sweltsa sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Chloroperlidae","Chloroperlinae",NA,NA,"Sweltsa","sp.",NA,"larva",3,NA,2,50,4,"N","N","condition OK","Y",NA,"Stewart and Stark 2002; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"41e06f21-c671-45db-b06c-9b82f568ea3c","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"SWESP","Y","Sweltsa sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Chloroperlidae","Chloroperlinae",NA,NA,"Sweltsa","sp.",NA,"larva",4,NA,1,100,1,"N","N","condition OK","Y",NA,"Stewart and Stark 2002; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"2ab84932-5857-421f-b8f1-92fde8073f6c","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"TANSP11","Y","Tanytarsus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus","sp.",NA,"larva",2,NA,10,100,10,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"92c42a10-0758-48b8-99a3-95470917573b","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.8","A00000109062",NA,"CERSP10","Y","Ceratopogoninae sp.",NA,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Ceratopogonidae","Ceratopogoninae",NA,NA,NA,"sp.",NA,"larva",5,NA,4,100,4,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"fc485d8a-f010-4081-bc88-01d08d23c16a","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.4","A00000109066",NA,"ACASP1","Y","Acari sp.",NA,"subclass","Arthropoda","Chelicerata","Arachnida","Acari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sp.",NA,"larva",1,NA,11,23,48,"N","N","condition OK","N",NA,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"bb56434d-2755-415e-a81e-4fb768472c07","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.2","A00000109068",NA,"CRISP6","Y","Cricotopus/Orthocladius sp.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Cricotopus/Orthocladius","sp.",NA,"larva",1,NA,2,100,2,"Y","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"68c09d1e-82dd-4774-92b3-c6583f4050a4","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.1","A00000109069",NA,"WOOSP","Y","Woolastookia sp.",NA,"genus","Arthropoda","Chelicerata","Arachnida","Acari",NA,"Acariformes","Trombidiformes","Prostigmata",NA,"Hygrobatoidea","Aturidae",NA,NA,NA,"Woolastookia","sp.",NA,"adult",1,NA,1,13,8,"N","N","condition OK","Y",NA,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"9fe6638b-43a9-4944-9926-d4cc341fe026","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.5","A00000109065",NA,"EUKSP","Y","Eukiefferiella sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Eukiefferiella","sp.",NA,"larva",1,NA,2,100,2,"Y","N","condition OK","Y",NA,"Weiderholm, 1983; Bode, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"be73ca98-9c8f-4d96-b8bd-4664dd96b950","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.1","A00000109069",NA,"SYNSP3","Y","Synorthocladius sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Synorthocladius","sp.",NA,"larva",3,NA,5,13,38,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"4ef4ceb4-c72f-4cef-b149-959cb2569584","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.1","A00000109069",NA,"BAETRI","Y","Baetis tricaudatus",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Baetidae",NA,NA,NA,"Baetis","tricaudatus",NA,"larva",2,NA,13,13,100,"N","N","condition OK","Y",NA,"Morihara and McCafferty 1979; Wiersema, 2004; Webb et al. 2018","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"930ca325-6503-4453-aa80-6818099c0156","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.3","A00000109067",NA,"THIGRO","Y","Thienemannimyia gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia","gr.",NA,"larva",6,NA,1,50,2,"Y","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2017","Y","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"fbb008c0-006e-47d9-8fa8-8331823b4453","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"LIMSP5","Y","Limnephilidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Limnephilidae",NA,NA,NA,NA,"sp.",NA,"larva",3,NA,12,100,12,"Y","N","condition OK","Y",NA,"Wiggins 1996; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"d999e5be-db54-40b6-aea5-3b61fb3d0cde","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"BAESP2","Y","Baetis sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Baetidae",NA,NA,NA,"Baetis","sp.",NA,"larva",1,NA,5,50,10,"Y","N","condition OK","Y",NA,"Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"1024797a-80c0-49f3-8409-001eb3bc8611","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"MERSP3","Y","Meringodixa sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Dixidae",NA,NA,NA,"Meringodixa","sp.",NA,"larva",1,NA,1,60,2,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"a7ddcafd-6443-49c6-9671-fd2408441b09","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.5","A00000109065",NA,"ZAVSP","Y","Zavrelimyia sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia","sp.",NA,"larva",3,NA,1,100,1,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"0d98d67f-446d-4161-81f3-1867fca2b252","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"CHLSP","Y","Chloroperlidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Chloroperlidae",NA,NA,NA,NA,"sp.",NA,"larva",2,NA,5,50,10,"Y","N","condition OK","N",NA,"Stewart and Stark 2002; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"be3db288-5530-4e4c-afb5-4907cbfb14b1","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"CHLSP","Y","Chloroperlidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Chloroperlidae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,2,50,4,"Y","N","condition OK","N",NA,"Stewart and Stark 2002; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"c824543a-e02a-4589-9302-c082df4cdf46","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"CRISP2","Y","Cricotopus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Cricotopus","sp.",NA,"larva",1,NA,3,100,3,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"cbebf325-2f8f-46b9-bb0b-8c0cfae51fb6","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.5","A00000109065",NA,"LEPSP20","Y","Lepidostoma sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Lepidostomatidae","Lepidostomatinae",NA,NA,"Lepidostoma","sp.",NA,"larva",1,NA,2,100,2,"N","N","condition OK","Y",NA,"Wiggins 1996; Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"a1147cd7-8501-457d-b9af-129ab8a39388","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"AMESP2","Y","Ameletus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Ameletidae",NA,NA,NA,"Ameletus","sp.",NA,"larva",3,NA,1,100,1,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"aeafab26-17a3-49ab-a834-899ac52c3142","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"EUKCLA","Y","Eukiefferiella claripennis gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Eukiefferiella","claripennis gr.",NA,"larva",1,NA,1,60,2,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Bode, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"3e025766-a8d5-4d41-857e-a85f82b3bb8e","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.4","A00000109066",NA,"HEPSP","Y","Heptageniidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,"Heptagenioidea","Heptageniidae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,18,23,78,"Y","N","condition OK","N",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"6eb1f8ea-8799-4341-908c-64b036f0cb3c","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.3","A00000109067",NA,"THIGRO","Y","Thienemannimyia gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia","gr.",NA,"larva",3,NA,2,50,4,"Y","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2017","Y","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"e0db7af5-a2c3-4d3c-8d54-f87c89d90443","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.2","A00000109068",NA,"ZAPCIN","Y","Zapada cinctipes",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Euholognatha",NA,NA,"Nemouridae","Nemourinae",NA,NA,"Zapada","cinctipes",NA,"larva",1,NA,1,100,1,"N","N","condition OK","Y",NA,"Baumann et al. 1977; Stewart and Stark 2002; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"57dd2547-f43e-4da4-9fd6-388e853618dd","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"COLSP1","Y","Collembola sp.",NA,"order","Arthropoda","Hexapoda","Collembola",NA,NA,NA,"Collembola",NA,NA,NA,NA,NA,NA,NA,NA,"sp.",NA,"none",2,NA,1,60,2,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"4b468fd4-3736-4edd-9dcc-ecdca7770e06","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"CALCAL","Y","Calineuria californica",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Perlidae","Acroneuriinae","Acroneuriini",NA,"Calineuria","californica",NA,"larva",12,NA,1,60,2,"N","N","condition OK","Y",NA,"Stewart and Stark 2002; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"404f3d63-8793-49da-9117-9eb65542de4a","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"PSESP19","Y","Psectrocladius sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Psectrocladius","sp.",NA,"larva",1,NA,1,100,1,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"7972eed4-8371-4671-b2ad-d89d9cdef727","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"ANTMON","Y","Antocha monticola",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Tipulomorpha",NA,"Tipulidae","Limoniinae","Limoniini",NA,"Antocha","monticola",NA,"larva",3,NA,1,50,2,"N","N","condition OK","Y",NA,"Gelhaus and Podeniene 2018; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"97201012-5d74-4f7b-ab8a-9042eb9dd3f1","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.8","A00000109062",NA,"OSTSP","Y","Ostracoda sp.",NA,"class","Arthropoda","Crustacea","Ostracoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sp.",NA,"none",1,NA,1,100,1,"N","N","condition OK","Y",NA,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"84fc9233-d8b4-4644-ba1c-86f3fd97f908","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"AMIASP","Y","Amiocentrus aspilus",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Brachycentridae",NA,NA,NA,"Amiocentrus","aspilus",NA,"larva",1,NA,28,50,56,"N","N","condition OK","Y",NA,"Wiggins 1996; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"0cb951cb-3e72-4d70-807e-0faef37d06f0","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"AMESP2","Y","Ameletus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Ameletidae",NA,NA,NA,"Ameletus","sp.",NA,"larva",2,NA,1,100,1,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
