"HOR.VER","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","soilCO2concentrationMean","soilCO2concentrationExpUncert","finalQF.CO2","soilTempMean","soilTempExpUncert","finalQF.temp"
"003.503","TEAK","003","503",2022-01-08 23:30:00,2022-01-09 00:00:00,2182.47,30.83,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-09 00:00:00,2022-01-09 00:30:00,2194.54,31.01,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-09 00:30:00,2022-01-09 01:00:00,2204.22,31.08,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-09 01:00:00,2022-01-09 01:30:00,2214.12,31.19,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-09 01:30:00,2022-01-09 02:00:00,2225.12,31.38,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-09 02:00:00,2022-01-09 02:30:00,2239.74,31.6,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-09 02:30:00,2022-01-09 03:00:00,2253.59,31.82,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-09 03:00:00,2022-01-09 03:30:00,2263.8,31.94,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 03:30:00,2022-01-09 04:00:00,2269.32,31.98,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 04:00:00,2022-01-09 04:30:00,2270.38,32.05,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 04:30:00,2022-01-09 05:00:00,2266.25,32.02,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 05:00:00,2022-01-09 05:30:00,2258.26,31.91,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 05:30:00,2022-01-09 06:00:00,2246.57,31.72,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 06:00:00,2022-01-09 06:30:00,2232.45,31.54,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 06:30:00,2022-01-09 07:00:00,2216.81,31.35,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 07:00:00,2022-01-09 07:30:00,2201.06,31.03,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 07:30:00,2022-01-09 08:00:00,2184.33,30.9,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 08:00:00,2022-01-09 08:30:00,2167.1,30.64,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 08:30:00,2022-01-09 09:00:00,2149.23,30.36,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 09:00:00,2022-01-09 09:30:00,2133.01,30.14,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 09:30:00,2022-01-09 10:00:00,2114.5,29.84,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 10:00:00,2022-01-09 10:30:00,2097.36,29.62,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 10:30:00,2022-01-09 11:00:00,2081.88,29.4,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 11:00:00,2022-01-09 11:30:00,2064.63,29.14,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 11:30:00,2022-01-09 12:00:00,2048.84,28.94,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 12:00:00,2022-01-09 12:30:00,2033.94,28.8,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-09 12:30:00,2022-01-09 13:00:00,2018.95,28.57,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 13:00:00,2022-01-09 13:30:00,2005.2,28.32,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 13:30:00,2022-01-09 14:00:00,1991.44,28.1,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 14:00:00,2022-01-09 14:30:00,1979.38,27.94,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 14:30:00,2022-01-09 15:00:00,1966.64,27.76,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 15:00:00,2022-01-09 15:30:00,1955.92,27.62,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 15:30:00,2022-01-09 16:00:00,1944,27.52,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 16:00:00,2022-01-09 16:30:00,1932.56,27.26,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 16:30:00,2022-01-09 17:00:00,1922.76,27.14,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 17:00:00,2022-01-09 17:30:00,1913.28,27.01,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 17:30:00,2022-01-09 18:00:00,1905.77,26.93,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 18:00:00,2022-01-09 18:30:00,1898.91,26.8,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 18:30:00,2022-01-09 19:00:00,1896.34,26.75,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 19:00:00,2022-01-09 19:30:00,1897.69,26.71,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 19:30:00,2022-01-09 20:00:00,1905.3,26.91,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 20:00:00,2022-01-09 20:30:00,1918.76,27.13,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 20:30:00,2022-01-09 21:00:00,1934.74,27.35,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 21:00:00,2022-01-09 21:30:00,1952.64,27.71,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 21:30:00,2022-01-09 22:00:00,1970.57,27.88,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-09 22:00:00,2022-01-09 22:30:00,1986.95,28.02,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-09 22:30:00,2022-01-09 23:00:00,2001.2,28.33,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-09 23:00:00,2022-01-09 23:30:00,2012.12,28.42,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-09 23:30:00,2022-01-10 00:00:00,2021.1,28.53,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 00:00:00,2022-01-10 00:30:00,2027.29,28.58,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 00:30:00,2022-01-10 01:00:00,2033.63,28.7,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 01:00:00,2022-01-10 01:30:00,2041.58,28.83,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 01:30:00,2022-01-10 02:00:00,2052.61,29,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 02:00:00,2022-01-10 02:30:00,2066.62,29.19,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 02:30:00,2022-01-10 03:00:00,2081.53,29.4,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 03:00:00,2022-01-10 03:30:00,2095.13,29.55,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 03:30:00,2022-01-10 04:00:00,2105.79,29.68,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 04:00:00,2022-01-10 04:30:00,2112.39,29.77,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-10 04:30:00,2022-01-10 05:00:00,2115.81,29.82,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 05:00:00,2022-01-10 05:30:00,2114.29,29.86,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 05:30:00,2022-01-10 06:00:00,2108.36,29.8,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 06:00:00,2022-01-10 06:30:00,2101.19,29.7,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 06:30:00,2022-01-10 07:00:00,2093.1,29.58,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 07:00:00,2022-01-10 07:30:00,2081.82,29.47,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 07:30:00,2022-01-10 08:00:00,2069.46,29.22,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 08:00:00,2022-01-10 08:30:00,2056.36,29.12,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 08:30:00,2022-01-10 09:00:00,2044.39,28.86,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 09:00:00,2022-01-10 09:30:00,2031.5,28.67,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 09:30:00,2022-01-10 10:00:00,2018.07,28.46,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 10:00:00,2022-01-10 10:30:00,2004.6,28.36,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 10:30:00,2022-01-10 11:00:00,1991.61,28.21,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 11:00:00,2022-01-10 11:30:00,1978.82,28,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 11:30:00,2022-01-10 12:00:00,1965.8,27.77,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 12:00:00,2022-01-10 12:30:00,1955.14,27.56,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 12:30:00,2022-01-10 13:00:00,1944.04,27.5,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 13:00:00,2022-01-10 13:30:00,1932.73,27.34,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 13:30:00,2022-01-10 14:00:00,1922.8,27.17,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 14:00:00,2022-01-10 14:30:00,1913.21,27.04,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 14:30:00,2022-01-10 15:00:00,1903.63,26.93,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 15:00:00,2022-01-10 15:30:00,1895.93,26.76,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-10 15:30:00,2022-01-10 16:00:00,1888.81,26.66,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 16:00:00,2022-01-10 16:30:00,1882.5,26.62,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 16:30:00,2022-01-10 17:00:00,1877.24,26.47,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 17:00:00,2022-01-10 17:30:00,1870.81,26.41,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 17:30:00,2022-01-10 18:00:00,1865.32,26.37,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 18:00:00,2022-01-10 18:30:00,1863.94,26.31,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 18:30:00,2022-01-10 19:00:00,1864.94,26.31,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 19:00:00,2022-01-10 19:30:00,1870.36,26.45,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 19:30:00,2022-01-10 20:00:00,1881.32,26.6,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 20:00:00,2022-01-10 20:30:00,1897.82,26.85,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 20:30:00,2022-01-10 21:00:00,1918.27,27.13,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 21:00:00,2022-01-10 21:30:00,1937.24,27.4,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 21:30:00,2022-01-10 22:00:00,1955.02,27.67,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 22:00:00,2022-01-10 22:30:00,1971.99,27.92,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 22:30:00,2022-01-10 23:00:00,1985.4,28.07,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-10 23:00:00,2022-01-10 23:30:00,1996.26,28.25,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-10 23:30:00,2022-01-11 00:00:00,2005.52,28.29,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 00:00:00,2022-01-11 00:30:00,2013.79,28.4,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 00:30:00,2022-01-11 01:00:00,2020.35,28.52,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 01:00:00,2022-01-11 01:30:00,2026.53,28.57,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 01:30:00,2022-01-11 02:00:00,2033.68,28.72,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 02:00:00,2022-01-11 02:30:00,2041.97,28.8,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 02:30:00,2022-01-11 03:00:00,2052.09,29.03,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 03:00:00,2022-01-11 03:30:00,2065.76,29.18,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 03:30:00,2022-01-11 04:00:00,2080.01,29.38,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 04:00:00,2022-01-11 04:30:00,2093.6,29.61,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 04:30:00,2022-01-11 05:00:00,2104.25,29.71,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 05:00:00,2022-01-11 05:30:00,2112.58,29.76,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 05:30:00,2022-01-11 06:00:00,2116.29,29.88,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 06:00:00,2022-01-11 06:30:00,2115.26,29.85,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 06:30:00,2022-01-11 07:00:00,2113.31,29.79,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 07:00:00,2022-01-11 07:30:00,2107.98,29.75,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 07:30:00,2022-01-11 08:00:00,2102.45,29.67,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 08:00:00,2022-01-11 08:30:00,2095.13,29.57,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 08:30:00,2022-01-11 09:00:00,2085.69,29.42,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 09:00:00,2022-01-11 09:30:00,2076.25,29.29,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 09:30:00,2022-01-11 10:00:00,2065.18,29.17,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 10:00:00,2022-01-11 10:30:00,2054.59,28.97,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 10:30:00,2022-01-11 11:00:00,2041.78,28.85,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 11:00:00,2022-01-11 11:30:00,2031.08,28.69,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 11:30:00,2022-01-11 12:00:00,2018.91,28.57,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 12:00:00,2022-01-11 12:30:00,2008.06,28.38,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 12:30:00,2022-01-11 13:00:00,1996.82,28.15,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 13:00:00,2022-01-11 13:30:00,1986.1,28.08,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 13:30:00,2022-01-11 14:00:00,1975.54,27.96,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 14:00:00,2022-01-11 14:30:00,1966.09,27.76,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 14:30:00,2022-01-11 15:00:00,1956.71,27.61,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 15:00:00,2022-01-11 15:30:00,1947.57,27.51,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 15:30:00,2022-01-11 16:00:00,1939.24,27.4,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 16:00:00,2022-01-11 16:30:00,1931.27,27.25,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 16:30:00,2022-01-11 17:00:00,1923.53,27.19,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 17:00:00,2022-01-11 17:30:00,1918.11,27.06,0,2.295,0.137,0
"003.503","TEAK","003","503",2022-01-11 17:30:00,2022-01-11 18:00:00,1913.4,26.95,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 18:00:00,2022-01-11 18:30:00,1913.09,26.99,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 18:30:00,2022-01-11 19:00:00,1916.32,27.06,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 19:00:00,2022-01-11 19:30:00,1924.95,27.3,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 19:30:00,2022-01-11 20:00:00,1939.18,27.44,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 20:00:00,2022-01-11 20:30:00,1956.56,27.65,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 20:30:00,2022-01-11 21:00:00,1973.64,27.88,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 21:00:00,2022-01-11 21:30:00,1988.59,28.13,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 21:30:00,2022-01-11 22:00:00,1999.67,28.2,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 22:00:00,2022-01-11 22:30:00,2004.67,28.25,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 22:30:00,2022-01-11 23:00:00,2008.84,28.38,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 23:00:00,2022-01-11 23:30:00,2010,28.36,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-11 23:30:00,2022-01-12 00:00:00,2008.51,28.33,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 00:00:00,2022-01-12 00:30:00,2007.07,28.4,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 00:30:00,2022-01-12 01:00:00,2005.97,28.28,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 01:00:00,2022-01-12 01:30:00,2005.1,28.26,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 01:30:00,2022-01-12 02:00:00,2005.66,28.37,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 02:00:00,2022-01-12 02:30:00,2007.43,28.29,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 02:30:00,2022-01-12 03:00:00,2012.87,28.43,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 03:00:00,2022-01-12 03:30:00,2018.23,28.52,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 03:30:00,2022-01-12 04:00:00,2027.14,28.62,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 04:00:00,2022-01-12 04:30:00,2039.99,28.8,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 04:30:00,2022-01-12 05:00:00,2055.57,29.12,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 05:00:00,2022-01-12 05:30:00,2072.03,29.31,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-12 05:30:00,2022-01-12 06:00:00,2088.26,29.48,0,2.294,0.137,0
"003.503","TEAK","003","503",2022-01-12 06:00:00,2022-01-12 06:30:00,2102.73,29.71,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-12 06:30:00,2022-01-12 07:00:00,2114.56,29.82,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-12 07:00:00,2022-01-12 07:30:00,2124.29,29.96,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-12 07:30:00,2022-01-12 08:00:00,2131.58,30.03,0,2.293,0.137,0
"003.503","TEAK","003","503",2022-01-12 08:00:00,2022-01-12 08:30:00,2136.48,30.09,0,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-12 08:30:00,2022-01-12 09:00:00,NA,NA,1,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-12 09:00:00,2022-01-12 09:30:00,NA,NA,1,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-12 09:30:00,2022-01-12 10:00:00,NA,NA,1,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-12 10:00:00,2022-01-12 10:30:00,NA,NA,1,2.292,0.137,0
"003.503","TEAK","003","503",2022-01-12 10:30:00,2022-01-12 11:00:00,NA,NA,1,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-12 11:00:00,2022-01-12 11:30:00,2139.99,30.14,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-12 11:30:00,2022-01-12 12:00:00,2135.85,30.1,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-12 12:00:00,2022-01-12 12:30:00,2131.33,30.05,0,2.291,0.137,0
"003.503","TEAK","003","503",2022-01-12 12:30:00,2022-01-12 13:00:00,2125.4,29.96,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-12 13:00:00,2022-01-12 13:30:00,2117.73,29.88,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-12 13:30:00,2022-01-12 14:00:00,2111.21,29.77,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-12 14:00:00,2022-01-12 14:30:00,2102.71,29.66,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-12 14:30:00,2022-01-12 15:00:00,2093.56,29.57,0,2.29,0.137,0
"003.503","TEAK","003","503",2022-01-12 15:00:00,2022-01-12 15:30:00,2086.16,29.47,0,2.289,0.137,0
"003.503","TEAK","003","503",2022-01-12 15:30:00,2022-01-12 16:00:00,2078.33,29.35,0,2.289,0.137,0
"003.503","TEAK","003","503",2022-01-12 16:00:00,2022-01-12 16:30:00,2070.87,29.23,0,2.289,0.137,0
"003.503","TEAK","003","503",2022-01-12 16:30:00,2022-01-12 17:00:00,2063.3,29.11,0,2.289,0.137,0
"003.503","TEAK","003","503",2022-01-12 17:00:00,2022-01-12 17:30:00,2056.92,29.1,0,2.289,0.137,0
"003.503","TEAK","003","503",2022-01-12 17:30:00,2022-01-12 18:00:00,2054.92,29.01,0,2.288,0.137,0
"003.503","TEAK","003","503",2022-01-12 18:00:00,2022-01-12 18:30:00,2055.77,28.96,0,2.288,0.137,0
"003.503","TEAK","003","503",2022-01-12 18:30:00,2022-01-12 19:00:00,2062.8,29.16,0,2.288,0.137,0
"003.503","TEAK","003","503",2022-01-12 19:00:00,2022-01-12 19:30:00,2074.14,29.25,0,2.288,0.137,0
"003.503","TEAK","003","503",2022-01-12 19:30:00,2022-01-12 20:00:00,2089.74,29.57,0,2.288,0.137,0
"003.503","TEAK","003","503",2022-01-12 20:00:00,2022-01-12 20:30:00,2103.07,29.67,0,2.288,0.137,0
"003.503","TEAK","003","503",2022-01-12 20:30:00,2022-01-12 21:00:00,2112.58,29.8,0,2.287,0.137,0
"003.503","TEAK","003","503",2022-01-12 21:00:00,2022-01-12 21:30:00,2117.56,29.87,0,2.287,0.137,0
"003.503","TEAK","003","503",2022-01-12 21:30:00,2022-01-12 22:00:00,2116.26,29.8,0,2.287,0.137,0
"003.503","TEAK","003","503",2022-01-12 22:00:00,2022-01-12 22:30:00,2110.65,29.86,0,2.287,0.137,0
"003.503","TEAK","003","503",2022-01-12 22:30:00,2022-01-12 23:00:00,2102.33,29.66,0,2.287,0.137,0
"003.503","TEAK","003","503",2022-01-12 23:00:00,2022-01-12 23:30:00,2092.26,29.54,0,2.286,0.137,0
"003.503","TEAK","003","503",2022-01-12 23:30:00,2022-01-13 00:00:00,2080.94,29.35,0,2.286,0.137,0
"003.503","TEAK","003","503",2022-01-13 00:00:00,2022-01-13 00:30:00,2071.49,29.28,0,2.286,0.137,0
"003.503","TEAK","003","503",2022-01-13 00:30:00,2022-01-13 01:00:00,2060.99,29.14,0,2.286,0.137,0
"003.503","TEAK","003","503",2022-01-13 01:00:00,2022-01-13 01:30:00,2053.54,28.96,0,2.286,0.137,0
"003.503","TEAK","003","503",2022-01-13 01:30:00,2022-01-13 02:00:00,2046.65,28.93,0,2.286,0.137,0
"003.503","TEAK","003","503",2022-01-13 02:00:00,2022-01-13 02:30:00,2042.37,28.81,0,2.285,0.137,0
"003.503","TEAK","003","503",2022-01-13 02:30:00,2022-01-13 03:00:00,2039.7,28.71,0,2.285,0.137,0
"003.503","TEAK","003","503",2022-01-13 03:00:00,2022-01-13 03:30:00,2039.93,28.76,0,2.285,0.137,0
"003.503","TEAK","003","503",2022-01-13 03:30:00,2022-01-13 04:00:00,2040.76,28.78,0,2.284,0.137,0
"003.503","TEAK","003","503",2022-01-13 04:00:00,2022-01-13 04:30:00,2045.61,28.87,0,2.284,0.137,0
"003.503","TEAK","003","503",2022-01-13 04:30:00,2022-01-13 05:00:00,2052.62,29.01,0,2.283,0.137,0
"003.503","TEAK","003","503",2022-01-13 05:00:00,2022-01-13 05:30:00,2063.64,29.25,0,2.282,0.137,0
"003.503","TEAK","003","503",2022-01-13 05:30:00,2022-01-13 06:00:00,2076.58,29.29,0,2.282,0.137,0
"003.503","TEAK","003","503",2022-01-13 06:00:00,2022-01-13 06:30:00,2092.6,29.54,0,2.281,0.137,0
"003.503","TEAK","003","503",2022-01-13 06:30:00,2022-01-13 07:00:00,2109.44,29.8,0,2.28,0.137,0
"003.503","TEAK","003","503",2022-01-13 07:00:00,2022-01-13 07:30:00,2127.25,30.07,0,2.279,0.137,0
"003.503","TEAK","003","503",2022-01-13 07:30:00,2022-01-13 08:00:00,2144.18,30.35,0,2.279,0.137,0
"003.503","TEAK","003","503",2022-01-13 08:00:00,2022-01-13 08:30:00,2161.79,30.55,0,2.278,0.137,0
"003.503","TEAK","003","503",2022-01-13 08:30:00,2022-01-13 09:00:00,2178.28,30.76,0,2.277,0.137,0
"003.503","TEAK","003","503",2022-01-13 09:00:00,2022-01-13 09:30:00,2194.35,31,0,2.277,0.137,0
"003.503","TEAK","003","503",2022-01-13 09:30:00,2022-01-13 10:00:00,2209.3,31.22,0,2.276,0.137,0
"003.503","TEAK","003","503",2022-01-13 10:00:00,2022-01-13 10:30:00,2224.06,31.44,0,2.275,0.137,0
"003.503","TEAK","003","503",2022-01-13 10:30:00,2022-01-13 11:00:00,2235.43,31.53,0,2.275,0.137,0
"003.503","TEAK","003","503",2022-01-13 11:00:00,2022-01-13 11:30:00,2246.28,31.65,0,2.274,0.137,0
"003.503","TEAK","003","503",2022-01-13 11:30:00,2022-01-13 12:00:00,2254.81,31.85,0,2.274,0.137,0
"003.503","TEAK","003","503",2022-01-13 12:00:00,2022-01-13 12:30:00,2260.28,31.83,0,2.273,0.137,0
"003.503","TEAK","003","503",2022-01-13 12:30:00,2022-01-13 13:00:00,2262.94,31.88,0,2.273,0.137,0
"003.503","TEAK","003","503",2022-01-13 13:00:00,2022-01-13 13:30:00,2264.8,31.92,0,2.272,0.137,0
"003.503","TEAK","003","503",2022-01-13 13:30:00,2022-01-13 14:00:00,2263.8,31.97,0,2.272,0.137,0
"003.503","TEAK","003","503",2022-01-13 14:00:00,2022-01-13 14:30:00,2263.71,31.98,0,2.272,0.137,0
"003.503","TEAK","003","503",2022-01-13 14:30:00,2022-01-13 15:00:00,2262.23,31.91,0,2.271,0.137,0
"003.503","TEAK","003","503",2022-01-13 15:00:00,2022-01-13 15:30:00,2264.19,31.94,0,2.271,0.137,0
"003.503","TEAK","003","503",2022-01-13 15:30:00,2022-01-13 16:00:00,2264.43,31.93,0,2.271,0.137,0
"003.503","TEAK","003","503",2022-01-13 16:00:00,2022-01-13 16:30:00,2268.41,32,0,2.27,0.137,0
"003.503","TEAK","003","503",2022-01-13 16:30:00,2022-01-13 17:00:00,2272.88,32.08,0,2.27,0.137,0
"003.503","TEAK","003","503",2022-01-13 17:00:00,2022-01-13 17:30:00,2280.84,32.17,0,2.27,0.137,0
